RED_IZO;pocet studentu;skolni rok;pocet pc;pocet notebooku;wifi;pocet uceben
668000678;220;2024/25;0;22;1;12
600104664;31;2024/25;13;21;1;3
691006083;67;2024/25;0;0;1;6
600025241;133;2024/25;16;32;1;20
650040546;30;2024/25;0;5;1;2
600146634;96;2024/25;12;12;1;8
600133681;271;2024/25;0;82;1;17
600093085;30;2024/25;0;3;1;3
600064611;254;2024/25;62;78;1;19
668000929;15;2024/25;0;2;1;1
600026515;72;2024/25;5;35;1;17
691006695;25;2024/25;0;0;0;1
600081494;316;2024/25;28;9;1;28
600148009;81;2024/25;5;43;1;8
600147657;87;2024/25;0;2;1;4
600100707;336;2024/25;54;55;1;30
600000257;18;2024/25;0;0;1;2
600011941;229;2024/25;57;5;1;14
600001130;249;2024/25;25;58;1;18
600004562;440;2024/25;151;10;1;35
691001511;216;2024/25;0;61;1;13
600112021;69;2024/25;0;0;1;3
600136124;56;2024/25;6;14;1;6
600137724;72;2024/25;0;0;1;3
600121127;42;2024/25;2;4;1;3
600112438;261;2024/25;24;30;1;18
600052311;476;2024/25;16;80;1;29
600025004;101;2024/25;15;78;1;18
600127681;118;2024/25;32;34;1;12
600022854;275;2024/25;58;262;1;37
600122352;361;2024/25;36;88;1;30
600171531;225;2024/25;57;125;1;46
600108201;552;2024/25;60;76;1;33
600112276;687;2024/25;58;341;1;40
600079074;160;2024/25;0;0;1;8
600079317;181;2024/25;0;0;1;8
600079368;48;2024/25;0;1;1;2
600079821;134;2024/25;18;24;1;10
600080188;492;2024/25;26;40;1;24
600112411;287;2024/25;24;60;1;23
650014944;69;2024/25;0;23;1;6
600080307;448;2024/25;24;46;1;33
680000062;154;2024/25;18;16;1;10
691003785;203;2024/25;13;67;1;11
650049756;57;2024/25;9;19;1;4
650062345;483;2024/25;32;73;1;25
600064255;26;2024/25;0;3;1;1
691003131;457;2024/25;31;51;1;31
600081354;30;2024/25;0;2;1;2
600126064;621;2024/25;39;137;1;35
650052391;37;2024/25;5;11;1;4
691003475;791;2024/25;54;130;1;49
600042014;289;2024/25;24;12;1;19
600040356;427;2024/25;24;59;1;23
600122182;178;2024/25;38;20;1;17
600124126;53;2024/25;15;34;1;6
600040399;811;2024/25;60;120;1;45
600045048;55;2024/25;10;4;1;2
600075648;43;2024/25;0;2;1;2
600047458;67;2024/25;13;25;1;8
650043235;45;2024/25;0;11;1;5
600075761;59;2024/25;0;0;1;3
600076491;259;2024/25;20;104;1;21
600042162;633;2024/25;40;160;1;41
610380109;250;2024/25;0;58;1;20
610350803;110;2024/25;10;29;1;17
600136507;488;2024/25;167;70;1;38
650075684;128;2024/25;21;14;1;7
691001391;170;2024/25;8;0;1;8
600089983;49;2024/25;2;0;1;2
600090132;197;2024/25;0;9;1;8
600112012;208;2024/25;0;10;1;10
600090353;87;2024/25;10;14;1;5
600090426;341;2024/25;29;60;1;18
600090434;405;2024/25;0;56;1;25
600090442;296;2024/25;41;71;1;31
650022181;72;2024/25;1;40;1;12
600090515;176;2024/25;27;45;1;15
650045564;223;2024/25;43;95;1;18
600127494;236;2024/25;22;35;1;13
600086542;42;2024/25;15;27;1;7
600112471;876;2024/25;81;167;1;49
650045866;86;2024/25;16;0;1;8
600108210;468;2024/25;30;39;1;22
600097455;86;2024/25;14;72;1;7
600071421;699;2024/25;24;80;1;34
650023846;146;2024/25;0;67;1;8
600108236;666;2024/25;19;64;1;35
600108538;292;2024/25;24;40;1;20
600121895;70;2024/25;0;34;1;5
650040881;44;2024/25;0;23;1;4
600072584;89;2024/25;0;14;1;4
600120929;123;2024/25;0;10;1;6
600039790;385;2024/25;40;43;1;22
600104621;19;2024/25;16;21;1;3
661102319;43;2024/25;0;0;1;4
600089894;20;2024/25;0;3;1;1
600100693;289;2024/25;68;65;1;15
600136272;100;2024/25;26;20;1;12
600039846;553;2024/25;45;30;1;29
691000212;479;2024/25;86;16;1;27
691018146;30;2024/25;0;1;0;5
691011851;13;2024/25;0;1;1;2
600040178;191;2024/25;0;0;1;8
600107761;130;2024/25;0;0;1;6
600111601;115;2024/25;0;5;1;5
691017841;0;2024/25;0;0;1;1
600040208;277;2024/25;2;20;1;13
600125092;92;2024/25;0;7;1;4
600125211;48;2024/25;2;12;1;3
600125963;60;2024/25;0;1;1;3
600040275;71;2024/25;0;0;1;3
600089878;36;2024/25;0;0;1;2
691011486;6;2024/25;0;0;1;2
600045269;338;2024/25;43;90;1;19
600140849;244;2024/25;26;44;1;15
600040283;144;2024/25;0;6;1;6
600123596;70;2024/25;0;0;1;3
600039331;128;2024/25;0;0;1;6
600118118;178;2024/25;0;13;1;9
600117634;17;2024/25;0;1;1;2
691013802;37;2024/25;3;5;1;6
691001421;94;2024/25;31;49;1;20
600014312;349;2024/25;46;70;1;20
600117871;52;2024/25;0;0;1;3
600039366;278;2024/25;0;0;1;12
600041107;685;2024/25;15;63;1;37
600118525;455;2024/25;30;42;1;41
600041344;481;2024/25;60;68;1;23
600041328;744;2024/25;31;45;1;33
600049078;539;2024/25;46;25;1;28
600039714;97;2024/25;0;0;1;5
600041361;516;2024/25;32;135;1;33
600147835;301;2024/25;0;2;1;14
600147797;80;2024/25;2;0;1;4
600171710;494;2024/25;45;30;1;40
650053109;124;2024/25;39;25;1;14
600171086;560;2024/25;111;26;1;40
600118428;50;2024/25;20;20;1;4
691001481;31;2024/25;0;0;1;7
600039820;288;2024/25;35;80;1;23
600085511;79;2024/25;12;12;1;10
600131947;356;2024/25;53;53;1;32
600104257;420;2024/25;24;70;1;29
600012808;439;2024/25;84;157;1;21
664000444;742;2024/25;0;0;1;35
650052510;390;2024/25;66;84;1;29
650061225;36;2024/25;4;20;1;4
600099989;62;2024/25;1;20;1;3
600012841;170;2024/25;8;174;1;9
650015959;521;2024/25;24;75;1;28
600024822;25;2024/25;0;15;1;5
600104443;35;2024/25;20;23;1;4
600049302;650;2024/25;45;101;1;37
668000198;81;2024/25;0;4;1;4
600013120;186;2024/25;40;11;1;14
600136477;204;2024/25;47;90;1;20
600103331;56;2024/25;2;8;1;3
600114350;559;2024/25;37;74;1;30
600058808;95;2024/25;0;0;1;5
600020681;42;2024/25;1;0;1;3
600134024;400;2024/25;45;38;1;23
600140253;798;2024/25;36;85;1;51
650004833;231;2024/25;32;0;1;6
600041026;122;2024/25;0;2;1;5
600005445;90;2024/25;2;29;1;3
600036294;161;2024/25;0;30;1;7
600071316;469;2024/25;39;125;1;42
600036456;136;2024/25;1;7;1;7
600024482;60;2024/25;3;19;1;10
691010897;16;2024/25;0;0;0;1
600124509;456;2024/25;0;157;1;26
600073084;194;2024/25;34;86;1;27
600129306;43;2024/25;0;0;1;2
650036841;39;2024/25;1;27;1;3
600028062;10;2024/25;8;1;1;3
691010552;32;2024/25;0;0;1;2
600074862;49;2024/25;8;21;1;4
600092437;276;2024/25;28;54;1;26
600081605;48;2024/25;6;6;1;3
691005605;23;2024/25;0;0;0;1
600011925;357;2024/25;0;169;1;22
600012468;406;2024/25;80;5;1;20
600108384;279;2024/25;45;169;1;21
600115208;46;2024/25;0;1;1;2
600012514;380;2024/25;66;6;1;20
600115461;294;2024/25;0;40;1;13
600043142;422;2024/25;74;45;1;22
600012522;343;2024/25;2;226;1;10
691007128;27;2024/25;0;2;1;2
600055701;79;2024/25;10;26;1;5
668100915;69;2024/25;0;4;1;3
650037090;186;2024/25;27;59;1;15
650038011;556;2024/25;42;15;1;28
600068749;426;2024/25;20;61;1;26
600149731;315;2024/25;30;70;1;25
600124134;67;2024/25;18;21;1;6
600112071;114;2024/25;0;3;1;6
663103312;149;2024/25;0;7;1;6
600130169;398;2024/25;70;40;1;25
650014545;147;2024/25;30;30;1;12
600122174;480;2024/25;35;29;1;31
600009947;353;2024/25;124;102;1;35
600122166;622;2024/25;30;84;1;39
691014051;164;2024/25;0;6;1;6
600037193;548;2024/25;24;82;1;28
668000716;140;2024/25;0;11;1;8
600041956;930;2024/25;64;100;1;45
600133907;498;2024/25;40;138;1;49
600060403;517;2024/25;207;62;1;32
600006018;1593;2024/25;217;0;1;75
600020819;70;2024/25;20;17;1;10
600061698;56;2024/25;3;0;1;3
650022831;69;2024/25;14;30;1;6
600105580;18;2024/25;0;1;1;1
600109631;20;2024/25;0;0;1;1
600106241;462;2024/25;28;36;1;31
600106012;41;2024/25;8;15;1;4
600106080;27;2024/25;6;9;1;4
600099431;23;2024/25;11;7;1;4
600009858;640;2024/25;93;93;1;37
600113884;74;2024/25;11;15;1;6
600009751;355;2024/25;46;52;1;20
600037479;342;2024/25;24;47;1;28
600049132;569;2024/25;30;160;1;30
600140113;441;2024/25;30;60;1;23
600140326;74;2024/25;0;27;1;5
600108589;490;2024/25;24;50;1;37
600149846;95;2024/25;13;26;1;7
600150089;500;2024/25;3;138;1;35
600104711;188;2024/25;31;20;1;16
650032314;43;2024/25;0;28;1;6
691017140;68;2024/25;0;5;1;3
600140580;96;2024/25;5;42;1;7
600068391;78;2024/25;8;57;1;5
600098966;74;2024/25;21;17;1;5
650037260;59;2024/25;19;20;1;7
691015198;95;2024/25;0;30;1;7
650064992;358;2024/25;66;63;1;25
650032594;436;2024/25;25;54;1;27
600013162;829;2024/25;253;90;1;65
600012379;101;2024/25;19;0;1;7
600109755;52;2024/25;1;2;1;2
600012417;473;2024/25;6;225;1;13
600124932;17;2024/25;0;1;1;1
651033772;551;2024/25;38;27;1;29
600065944;67;2024/25;0;12;1;3
600066703;167;2024/25;3;0;1;7
600080382;31;2024/25;0;12;1;5
600117201;666;2024/25;37;94;1;33
600067092;21;2024/25;0;10;1;1
650030656;45;2024/25;16;18;1;6
600067289;467;2024/25;54;119;1;30
650056701;130;2024/25;0;36;1;8
600110117;89;2024/25;0;5;1;4
600109763;30;2024/25;0;10;1;2
600067408;178;2024/25;28;158;1;17
600045242;125;2024/25;0;5;1;5
691000166;126;2024/25;0;2;0;5
600084426;23;2024/25;0;2;1;1
600109640;122;2024/25;1;4;1;5
600104796;315;2024/25;24;109;1;25
600097650;325;2024/25;24;43;1;26
600017141;340;2024/25;66;34;1;18
600040780;92;2024/25;0;0;1;4
600037363;473;2024/25;31;52;1;29
600037380;807;2024/25;61;80;1;51
600057178;144;2024/25;0;0;1;6
691011010;42;2024/25;0;0;0;3
600037410;525;2024/25;40;50;1;32
600040879;108;2024/25;0;0;1;4
600056805;119;2024/25;0;0;1;6
600106454;85;2024/25;14;10;1;9
650042093;41;2024/25;5;12;1;6
600109305;26;2024/25;1;0;1;1
600106438;25;2024/25;0;17;1;3
600106331;216;2024/25;27;12;1;13
600117090;401;2024/25;26;25;1;22
600012824;195;2024/25;96;38;1;30
600070166;69;2024/25;1;0;1;4
600117294;771;2024/25;88;47;1;39
600054560;543;2024/25;49;59;1;31
600037487;753;2024/25;77;100;1;51
600109399;21;2024/25;1;1;1;1
600037517;768;2024/25;66;60;1;42
600103692;16;2024/25;0;0;1;1
600103714;21;2024/25;0;0;1;1
600103722;48;2024/25;0;2;1;2
600037142;547;2024/25;57;51;1;42
600148530;386;2024/25;38;35;1;23
691003157;22;2024/25;0;1;1;2
600012433;1083;2024/25;129;60;1;63
650051173;50;2024/25;0;29;1;5
600037169;543;2024/25;48;97;1;35
600131891;433;2024/25;36;97;1;28
600131084;74;2024/25;0;20;1;4
600037185;651;2024/25;63;187;1;41
600089908;70;2024/25;0;10;1;3
600109721;36;2024/25;0;2;1;2
600061264;86;2024/25;0;40;1;7
691007667;20;2024/25;0;0;1;1
600056783;187;2024/25;1;17;1;8
600037274;743;2024/25;120;155;1;44
600108261;588;2024/25;25;92;1;42
600124215;45;2024/25;13;15;1;5
600040704;195;2024/25;4;4;1;8
600037339;332;2024/25;25;39;1;28
600107973;695;2024/25;50;200;1;50
600040763;142;2024/25;0;12;1;6
600107736;133;2024/25;0;0;1;6
600036162;822;2024/25;69;155;1;39
600044211;22;2024/25;10;20;1;2
600052753;71;2024/25;0;0;1;3
691014302;28;2024/25;0;0;1;2
600080277;274;2024/25;51;87;1;26
600080293;489;2024/25;15;275;1;28
650021479;36;2024/25;4;10;1;3
600042880;77;2024/25;13;4;1;7
600057267;50;2024/25;0;2;1;2
600149978;38;2024/25;0;18;1;5
600113388;187;2024/25;0;0;1;8
600076008;294;2024/25;37;38;1;24
600075907;20;2024/25;1;0;1;1
600104770;224;2024/25;6;42;1;17
600036910;282;2024/25;0;0;1;12
600037037;455;2024/25;70;100;1;25
600037100;441;2024/25;56;22;1;25
600021785;113;2024/25;19;77;1;13
600037118;494;2024/25;25;67;1;24
650063716;17;2024/25;0;6;1;1
600107540;80;2024/25;0;0;1;3
691015996;41;2024/25;0;1;1;2
600095959;142;2024/25;0;6;1;6
600056724;96;2024/25;0;30;1;4
600066126;70;2024/25;1;3;1;3
600066215;96;2024/25;0;1;1;5
600066606;62;2024/25;14;74;1;18
600067084;91;2024/25;0;10;1;4
600058743;47;2024/25;0;0;1;2
600053415;24;2024/25;0;10;1;1
600066479;199;2024/25;30;58;1;13
600118452;107;2024/25;17;29;1;9
600019993;400;2024/25;16;58;1;16
600058981;28;2024/25;0;0;1;2
600017311;627;2024/25;110;114;1;26
600036111;815;2024/25;56;178;1;43
600013944;641;2024/25;263;53;1;81
600041816;129;2024/25;0;10;1;5
691008396;47;2024/25;0;2;1;2
600135705;98;2024/25;3;1;1;4
600136281;111;2024/25;0;51;1;13
600106446;82;2024/25;0;33;1;5
600136663;326;2024/25;76;49;0;32
650019831;112;2024/25;9;16;1;8
600062023;252;2024/25;27;40;1;20
600135853;32;2024/25;0;28;1;4
691014205;46;2024/25;0;1;1;2
600038513;811;2024/25;50;95;1;50
691001821;133;2024/25;0;13;1;11
600109976;42;2024/25;0;0;1;2
600038777;92;2024/25;0;0;1;4
600038769;100;2024/25;0;5;1;4
600000541;48;2024/25;0;0;1;3
674000439;233;2024/25;12;12;1;12
600051986;837;2024/25;46;116;1;38
600019667;638;2024/25;51;45;1;23
600116913;37;2024/25;15;11;1;5
600016064;288;2024/25;42;44;1;23
691008418;33;2024/25;0;1;1;2
600060365;37;2024/25;5;6;1;3
691001961;13;2024/25;0;0;1;2
600085571;253;2024/25;25;42;1;19
600065651;61;2024/25;8;42;1;5
600077390;557;2024/25;48;195;1;42
600056341;148;2024/25;2;0;1;7
600065677;198;2024/25;45;20;1;11
691016453;14;2024/25;0;0;1;1
650045912;230;2024/25;36;53;1;20
600013804;576;2024/25;126;8;1;42
600110508;591;2024/25;70;35;1;28
600147878;120;2024/25;0;3;1;6
600078621;60;2024/25;0;7;1;3
600041921;99;2024/25;12;38;1;7
650050576;47;2024/25;4;14;1;5
600093981;405;2024/25;32;126;1;31
691012768;333;2024/25;87;40;1;31
600078337;40;2024/25;3;10;1;4
600059596;83;2024/25;3;7;1;6
691001928;122;2024/25;0;0;1;6
600069249;93;2024/25;0;8;1;5
600013421;360;2024/25;70;46;1;21
691001359;262;2024/25;20;3;0;17
600078582;169;2024/25;22;38;1;12
600050980;20;2024/25;7;20;1;3
600047415;125;2024/25;8;14;1;8
600148408;216;2024/25;36;42;1;21
600050971;48;2024/25;12;3;1;3
600015335;310;2024/25;82;56;1;27
600064891;622;2024/25;93;302;1;44
600121887;45;2024/25;13;13;1;3
600013481;734;2024/25;114;31;1;49
600047661;436;2024/25;33;89;1;24
600013863;768;2024/25;52;34;1;41
600090345;124;2024/25;3;28;1;8
600145921;18;2024/25;1;10;1;1
600143236;289;2024/25;50;73;1;19
600050335;22;2024/25;0;0;1;2
600038661;145;2024/25;0;0;1;6
600013847;703;2024/25;54;193;1;28
600052451;47;2024/25;13;18;1;10
600015831;348;2024/25;97;112;1;20
691005290;111;2024/25;49;30;1;9
600036081;96;2024/25;0;5;1;4
600112063;160;2024/25;0;9;1;7
600111920;101;2024/25;0;10;1;5
650043481;49;2024/25;12;21;1;5
600076334;392;2024/25;6;117;1;24
600099181;618;2024/25;90;95;1;43
600124037;222;2024/25;12;33;1;18
600009793;610;2024/25;217;122;1;35
600004708;456;2024/25;57;0;1;22
600051889;41;2024/25;0;0;0;2
600149676;307;2024/25;18;23;1;22
650059999;220;2024/25;17;32;1;12
600041221;514;2024/25;30;95;1;32
600083683;200;2024/25;29;40;1;19
600020398;1097;2024/25;326;39;1;52
600051943;133;2024/25;0;0;1;6
600114309;351;2024/25;32;14;1;26
600006123;305;2024/25;79;18;1;23
600050793;86;2024/25;17;37;1;6
650055926;186;2024/25;30;34;1;19
600116107;53;2024/25;0;50;1;7
600115135;58;2024/25;4;7;1;6
691016780;47;2024/25;0;11;1;2
600115747;57;2024/25;14;29;1;5
650032110;140;2024/25;27;51;1;10
600068625;676;2024/25;52;109;1;40
691011192;20;2024/25;0;0;1;1
600068641;567;2024/25;55;39;1;30
600006352;369;2024/25;39;2;1;19
650032951;68;2024/25;2;35;1;5
600015700;710;2024/25;54;54;1;37
600052681;25;2024/25;0;0;0;2
600072568;69;2024/25;0;0;1;3
600020932;102;2024/25;40;110;1;23
600021327;132;2024/25;1;13;1;18
600041506;121;2024/25;0;21;1;6
670000051;622;2024/25;0;86;1;30
600097544;513;2024/25;0;196;1;31
600127770;317;2024/25;48;108;1;23
600123332;31;2024/25;0;0;1;2
600013766;2085;2024/25;505;98;1;122
600052257;781;2024/25;80;104;1;41
600065367;97;2024/25;0;0;1;5
650047087;79;2024/25;2;25;1;8
600009386;601;2024/25;119;60;1;29
600050327;43;2024/25;2;0;1;2
600009408;299;2024/25;44;21;1;23
600051951;104;2024/25;0;0;1;5
666000026;731;2024/25;11;72;1;36
600009530;756;2024/25;36;27;1;35
600086615;69;2024/25;7;10;1;6
600023389;156;2024/25;0;30;1;31
691013632;91;2024/25;0;0;1;5
650050738;119;2024/25;21;40;1;14
600089797;95;2024/25;1;6;1;4
600005208;590;2024/25;39;105;1;38
600115381;85;2024/25;4;0;1;4
600005259;365;2024/25;127;22;1;17
600005321;400;2024/25;23;45;1;23
600106217;422;2024/25;15;50;1;25
600053199;282;2024/25;18;59;1;16
600005381;1235;2024/25;137;245;1;68
600115607;571;2024/25;28;94;1;32
600005551;299;2024/25;26;58;1;19
600114856;22;2024/25;0;3;1;1
600117146;226;2024/25;33;25;1;15
600083811;552;2024/25;23;165;1;32
600062171;1022;2024/25;89;178;1;47
600129942;15;2024/25;0;1;1;1
600110168;26;2024/25;0;1;1;1
600052907;97;2024/25;0;0;1;5
600038254;466;2024/25;50;140;1;25
600108597;550;2024/25;55;90;1;32
650015053;60;2024/25;0;32;1;5
600009718;594;2024/25;56;62;1;31
600038271;765;2024/25;41;200;1;41
600108309;734;2024/25;79;90;1;37
600050823;288;2024/25;37;40;1;17
600023133;54;2024/25;13;18;1;6
600038467;607;2024/25;30;81;1;31
600041824;145;2024/25;0;0;1;7
650063007;46;2024/25;0;28;1;4
600134539;107;2024/25;0;32;1;8
600134041;89;2024/25;0;64;1;8
600110877;55;2024/25;10;23;1;3
691016801;24;2024/25;0;0;1;1
600133737;487;2024/25;55;98;1;33
600134512;734;2024/25;89;129;1;39
600133672;210;2024/25;24;96;1;17
600038211;616;2024/25;50;35;1;35
600108147;457;2024/25;70;51;1;30
600011798;320;2024/25;35;30;1;13
664000215;19;2024/25;0;0;1;1
600052893;110;2024/25;5;0;1;5
600123111;76;2024/25;0;4;1;4
600121909;207;2024/25;15;20;1;12
600112420;422;2024/25;42;173;1;24
600093921;179;2024/25;16;60;1;17
650023285;218;2024/25;14;41;1;13
600047041;101;2024/25;0;4;1;4
600092071;120;2024/25;0;4;1;9
600116514;21;2024/25;0;1;1;1
600038238;1105;2024/25;86;29;1;58
600112284;307;2024/25;21;35;1;30
600116719;17;2024/25;0;1;1;1
650053818;285;2024/25;15;68;1;16
600092127;441;2024/25;60;56;1;32
600116981;21;2024/25;0;10;1;3
600110761;160;2024/25;27;11;1;12
600070760;75;2024/25;0;4;1;4
600019802;354;2024/25;20;20;1;19
600117120;361;2024/25;48;23;1;28
600122221;49;2024/25;7;11;1;3
600123545;15;2024/25;0;4;1;1
691008931;91;2024/25;0;35;1;7
600007600;421;2024/25;59;20;1;22
600075869;97;2024/25;0;5;1;8
600004619;531;2024/25;129;30;1;37
662100051;26;2024/25;0;0;0;2
600005623;509;2024/25;52;32;1;35
650064062;120;2024/25;10;30;1;8
600050882;40;2024/25;10;3;1;4
691001987;55;2024/25;0;0;1;5
600010481;377;2024/25;54;30;1;47
600123561;34;2024/25;0;0;1;2
600021378;80;2024/25;11;33;1;12
600035417;134;2024/25;0;20;1;6
600025713;27;2024/25;0;18;1;3
600038033;91;2024/25;0;0;1;4
691004528;94;2024/25;1;43;1;9
600046800;115;2024/25;0;0;1;5
600020193;197;2024/25;10;0;1;6
600020215;3;2024/25;0;0;1;1
600038068;90;2024/25;0;0;1;4
600038165;585;2024/25;24;80;1;40
600019535;228;2024/25;23;0;1;10
600017664;500;2024/25;103;10;1;29
600099890;71;2024/25;0;3;1;3
600001423;426;2024/25;28;109;1;30
600076521;242;2024/25;32;48;1;15
600076407;510;2024/25;0;113;1;41
600076326;201;2024/25;41;53;1;19
600009998;462;2024/25;66;29;1;38
650050606;76;2024/25;1;23;1;6
600149277;86;2024/25;0;0;1;4
600112314;674;2024/25;72;171;1;42
600149382;46;2024/25;0;0;1;2
691006458;15;2024/25;0;1;1;1
600084302;94;2024/25;4;4;1;4
600084400;64;2024/25;1;0;1;3
600084779;221;2024/25;19;56;1;21
600116361;22;2024/25;0;1;1;2
600012352;473;2024/25;64;55;1;32
600111261;156;2024/25;20;5;1;11
691015384;394;2024/25;0;15;1;20
600053962;34;2024/25;0;0;1;2
600054811;84;2024/25;15;20;1;9
600054799;198;2024/25;20;31;1;15
600047628;279;2024/25;30;68;1;20
650053834;103;2024/25;6;46;1;12
650015215;860;2024/25;91;126;1;47
600112489;319;2024/25;17;0;1;21
600045285;99;2024/25;17;10;1;7
600110753;41;2024/25;0;5;1;3
600009467;531;2024/25;188;25;1;27
600066274;383;2024/25;19;134;1;23
618700684;94;2024/25;22;58;1;13
600065065;19;2024/25;0;0;1;1
691011079;55;2024/25;0;0;1;5
650062329;212;2024/25;24;42;1;14
600112578;154;2024/25;25;56;1;13
600065146;42;2024/25;0;0;1;3
600086313;168;2024/25;0;0;1;7
600117383;198;2024/25;39;147;1;22
600122361;291;2024/25;50;41;1;27
600116093;50;2024/25;5;17;1;5
600127419;106;2024/25;0;49;1;8
600062635;69;2024/25;0;3;1;3
600075621;52;2024/25;0;4;1;3
600109933;31;2024/25;0;0;1;2
600076156;87;2024/25;12;22;1;10
600112403;298;2024/25;62;28;1;21
600076199;144;2024/25;18;74;1;8
650056451;108;2024/25;0;47;1;9
600076202;66;2024/25;0;27;1;8
600112004;94;2024/25;4;4;1;4
600139506;65;2024/25;0;9;1;3
600139697;65;2024/25;0;10;1;3
600139905;58;2024/25;0;4;1;3
600083446;319;2024/25;0;20;1;15
600082997;292;2024/25;57;39;1;19
600140105;309;2024/25;28;68;1;23
600131696;34;2024/25;1;14;1;5
672000377;363;2024/25;17;9;1;17
672000962;65;2024/25;3;10;1;3
600082903;437;2024/25;48;119;1;27
600112055;88;2024/25;0;0;1;4
600112462;230;2024/25;30;24;1;18
600134440;462;2024/25;43;76;1;22
691010129;23;2024/25;0;10;1;1
600120813;62;2024/25;0;3;1;3
600112527;343;2024/25;38;96;1;24
600116921;39;2024/25;21;11;1;4
600045030;98;2024/25;0;0;1;4
600050921;310;2024/25;49;34;1;22
600117162;303;2024/25;20;71;1;17
600045145;47;2024/25;0;2;1;2
600076300;167;2024/25;0;30;1;15
600045153;172;2024/25;3;4;1;7
600105571;28;2024/25;0;1;1;2
600103595;42;2024/25;2;1;1;2
691002070;32;2024/25;0;3;1;2
691003106;53;2024/25;0;3;1;3
650013883;95;2024/25;14;14;1;7
600103978;116;2024/25;2;0;1;5
650061152;52;2024/25;12;15;1;5
600123952;159;2024/25;8;30;1;8
600148505;609;2024/25;30;29;1;38
600102009;239;2024/25;38;67;1;18
691013683;22;2024/25;0;0;1;1
650063651;59;2024/25;8;9;1;6
600111741;21;2024/25;0;10;1;1
600101631;113;2024/25;5;0;1;8
600148424;300;2024/25;40;20;1;16
671104152;121;2024/25;0;41;1;10
600111733;134;2024/25;0;0;1;6
600095339;23;2024/25;0;1;1;1
600000567;25;2024/25;0;0;1;1
650025067;203;2024/25;16;27;1;17
600011879;329;2024/25;137;22;1;18
600013065;350;2024/25;34;57;1;27
691003009;536;2024/25;171;118;1;43
600111831;13;2024/25;0;0;1;1
600041999;485;2024/25;64;46;1;28
600147665;20;2024/25;1;0;1;1
691003980;97;2024/25;0;5;1;9
600010911;365;2024/25;20;87;1;24
600045412;946;2024/25;73;97;1;52
600066622;146;2024/25;26;38;1;32
600130592;41;2024/25;0;17;1;3
691005613;55;2024/25;0;0;1;4
650041445;122;2024/25;18;18;1;12
600147843;149;2024/25;8;5;1;8
691005923;20;2024/25;0;0;1;3
691004218;12;2024/25;0;12;1;1
691005982;11;2024/25;0;0;0;1
600068722;160;2024/25;16;89;1;13
600147983;52;2024/25;7;11;1;4
600104362;27;2024/25;4;4;1;2
650051807;79;2024/25;9;4;1;7
600063801;448;2024/25;0;129;1;26
691015058;24;2024/25;0;0;0;1
600103854;129;2024/25;0;2;1;5
691001472;48;2024/25;0;2;1;2
600103897;123;2024/25;0;7;1;5
600105962;45;2024/25;9;8;1;4
600106284;527;2024/25;74;115;1;31
691013756;119;2024/25;0;32;1;7
691018189;44;2024/25;0;0;1;2
600170551;389;2024/25;64;24;1;33
600112349;160;2024/25;18;29;1;17
691017417;10;2024/25;0;0;1;3
691016551;34;2024/25;0;36;1;2
610150375;578;2024/25;62;65;1;27
674000293;214;2024/25;0;13;1;10
691015325;20;2024/25;0;0;1;4
600110893;69;2024/25;1;15;1;4
600058671;80;2024/25;0;0;1;3
600049256;295;2024/25;40;30;1;16
650056108;56;2024/25;8;8;1;6
600133893;98;2024/25;0;35;1;7
600073025;407;2024/25;38;84;1;23
600148041;51;2024/25;2;24;1;4
600005666;418;2024/25;30;0;1;18
651040001;270;2024/25;0;24;1;18
650031393;180;2024/25;68;17;1;24
691002894;28;2024/25;0;0;1;1
661000133;98;2024/25;0;10;1;4
600068790;535;2024/25;69;150;1;30
691003050;314;2024/25;16;54;1;16
650046528;120;2024/25;16;36;1;10
600101835;36;2024/25;0;1;1;2
600036821;154;2024/25;0;0;1;6
600010198;528;2024/25;63;45;1;32
600050297;136;2024/25;0;10;1;6
600036928;159;2024/25;0;6;1;6
600036995;80;2024/25;0;2;1;4
